id_student,click_events
597797,2549
597814,122
597817,316
597819,2842
597839,553
597853,185
597866,338
597871,837
597878,962
597880,27
597882,2042
597886,
597894,2851
597906,
597909,1357
597912,2788
597924,81
597926,692
597931,339
597936,473
597937,4625
597938,2655
597941,432
597948,2905
597968,723
597971,228
598000,612
598001,842
598017,481
598028,2276
598032,
598035,116
598052,1419
598064,3032
598070,3
598074,2473
598077,1601
598089,315
598102,9615
598103,760
598107,1108
598113,
598123,160
598127,374
598139,803
598141,2296
598176,246
598178,
598179,945
598201,414
598202,116
598213,7977
598215,3765
598226,70
598230,1400
598235,343
598243,1397
598246,2739
598250,152
598252,207
598253,92
598260,233
598279,4679
598282,1661
598283,169
598285,2694
598294,2691
598299,7044
598300,538
598303,289
598306,921
598308,4009
598313,715
598321,3531
598323,194
598327,497
598351,389
598353,584
598362,767
598376,5384
598385,1884
598395,6
598406,8
598415,273
598420,360
598421,891
598430,59
598442,211
598451,97
598462,764
598478,2090
598480,363
598493,161
598495,780
598496,75
598498,1324
598501,1401
598503,896
598516,3373
598536,1142
598538,68
598540,6030
598543,2540
598546,5
598547,13
598555,2487
598559,4509
598562,9
598564,71
598571,4539
598573,761
598581,714
598614,101
598623,1501
598624,188
598629,4
598637,1084
598642,1711
598649,2490
598662,2119
598664,2275
598665,3756
598666,485
598667,789
598694,586
598701,270
598706,13746
598709,1213
598713,4346
598717,170
598731,92
598750,1267
598751,600
598752,910
598757,622
598760,371
598761,6922
598762,220
598769,296
598788,395
598809,689
598819,543
598821,58
598824,98
598835,5488
598836,3
598837,766
598840,
598842,707
598860,9392
598865,332
598883,561
598887,1249
598907,1740
598914,300
598918,1004
598921,685
598923,9
598924,223
598939,1633
598949,
598962,744
598963,4408
598966,3887
598969,1441
598973,2307
598983,3812
598986,305
598989,2460
599000,16
599007,68
599009,1194
599016,106
599037,2222
599048,1405
599049,2656
599056,545
599059,26
599068,1281
599080,394
599083,2735
599084,654
599094,1189
599101,23
599104,4961
599108,291
599109,4865
599114,66
599117,126
599132,312
599134,1505
599144,272
599146,2309
599161,2091
599168,393
599169,2493
599176,3874
599177,529
599199,9101
599202,2277
599206,180
599207,2447
599215,2370
599230,3015
599245,2717
599262,30
599263,653
599267,197
599270,73
599275,854
599276,1919
599278,481
599282,1315
599284,918
599289,9034
599292,1372
599297,479
599306,1163
599314,690
599315,5398
599323,407
599341,
599355,
599370,3679
599385,559
599398,4570
599402,277
599406,38
599410,696
599423,42
599425,2007
599427,6
599429,584
599432,64
599434,245
599445,2993
599448,45
599452,1298
599461,50
599467,479
599468,6081
599478,2221
599479,551
599491,2996
599495,1607
599503,36
599529,178
599542,1352
599547,132
599554,2152
599559,3668
599568,
599570,235
599577,15931
599585,978
599587,2263
599588,639
599595,965
599615,135
599620,2476
599639,806
599640,198
599644,421
599649,
599651,165
599655,43
599658,83
599663,3383
599683,4423
599709,679
599711,730
599718,2054
599725,2810
599737,1689
599739,376
599740,4658
599741,164
599742,123
599748,416
599768,2470
599769,401
599783,2384
599785,503
599787,1211
599789,
599794,4851
599795,303
599802,756
599804,43
599805,2253
599812,560
599815,673
599816,3338
599836,826
599837,773
599840,356
599853,831
599854,1137
599857,4662
599865,
599893,875
599895,1148
599902,858
599907,855
599908,1103
599937,1187
599942,1005
599947,466
599957,596
599958,10794
599960,56
599963,884
599976,84
599982,158
599990,395
599994,147
600032,130
600033,4012
600035,614
600042,11
600067,4055
600071,4456
600073,2060
600081,607
600094,569
600097,529
600121,2579
600127,191
600130,131
600142,911
600175,5886
600181,603
600187,2591
600198,
600202,661
600211,1
600218,11
600224,3517
600242,2288
600243,1972
600254,36
600263,81
600266,609
600267,306
600273,169
600277,315
600279,2025
600292,2621
600305,627
600315,174
600320,715
600325,13
600335,
600350,2424
600365,414
600367,666
600370,608
600387,1197
600388,7943
600390,9
600398,443
600404,134
600405,1088
600407,397
600415,1541
600428,850
600436,2716
600449,97
600461,445
600463,147
600470,268
600471,470
600476,90
600478,1448
600490,493
600502,1198
600509,923
600514,576
600515,681
600535,2582
600541,49
600542,2347
600547,5082
600554,186
600558,3230
600564,23
600566,404
600579,43
600606,1158
600615,734
600616,188
600623,1447
600632,4052
600635,2083
600645,941
600648,661
600658,89
600664,967
600667,35
600670,1509
600671,1794
600676,5881
600680,737
600682,3123
600684,3803
600686,1486
600702,5204
600714,285
600733,882
600740,535
600746,1213
600748,217
600749,29
600766,7815
600767,1361
600770,92
600771,543
600773,2486
600796,8535
600801,1103
600808,172
600814,4526
600816,387
600817,3038
600842,83
600845,6
600856,1441
600859,68
600860,7369
600869,684
600891,1916
600893,2714
600895,894
600898,505
600906,448
600908,676
600916,1445
600938,2758
600944,900
600945,4527
600947,155
600963,
600966,437
600967,25
600975,144
600978,
600987,1520
600991,2067
600999,197
601008,2138
601010,631
601021,
601040,2882
601042,1976
601043,2798
601048,559
601054,1511
601064,563
601074,533
601080,88
601082,2240
601088,335
601092,1399
601093,774
601099,4808
601104,2314
601105,5430
601122,29
601123,1315
601125,307
601126,380
601132,882
601133,178
601155,
601157,657
601175,1748
601180,2906
601182,2210
601184,529
601199,1036
601204,447
601211,2696
601213,2955
601217,1
601223,108
601224,9077
601230,729
601234,3270
601235,3703
601238,414
601239,104
601243,1139
601247,1177
601248,382
601251,1092
601263,1476
601266,210
601269,739
601270,153
601271,2834
601275,376
601276,41
601286,1410
601289,951
601293,3290
601310,85
601316,
601319,233
601329,321
601345,980
601346,342
601356,1337
601360,791
601370,214
601375,3512
601380,650
601386,1802
601388,1772
601389,4473
601390,2654
601392,56
601399,3127
601407,
601414,30
601418,387
601430,3218
601431,588
601433,405
601435,60
601439,1532
601455,334
601464,2228
601465,704
601467,969
601472,355
601488,771
601497,1364
601499,1578
601504,4612
601505,
601511,123
601517,880
601529,45
601534,202
601546,601
601550,1931
601551,280
601558,119
601560,2312
601566,1186
601567,966
601576,224
601579,1256
601583,3528
601599,14
601605,745
601616,
601635,756
601640,122
601645,935
601652,502
601653,1203
601655,1305
601680,779
601681,3637
601706,1260
601731,45
601735,6782
601745,2967
601753,748
601757,5391
601761,1391
601788,2651
601803,316
601808,2439
601820,1364
601827,1155
601854,252
601857,
601862,252
601872,2005
601873,
601874,849
601885,347
601887,321
601896,353
601914,9
601930,53
601934,824
601939,1392
601949,1403
601951,974
601952,
601956,1885
601963,716
601983,2729
601997,83
602007,2904
602009,295
602011,278
602014,1255
602023,144
602026,
602029,4109
602030,1164
602032,62
602037,377
602042,1236
602045,489
602053,1125
602061,354
602066,425
602072,337
602097,312
602099,1402
602107,811
602109,128
602111,542
602123,1392
602133,5264
602147,263
602150,518
602151,1224
602168,581
602175,84
602185,1081
602228,505
602233,2527
602244,3
602245,9668
602268,1679
602269,954
602275,2586
602288,2887
602302,1419
602312,4938
602318,1187
602320,114
602324,154
602344,888
602356,799
602360,666
602365,631
602389,2059
602395,356
602398,1341
602401,766
602404,999
602406,15
602413,150
602424,1223
602451,3155
602452,116
602453,
602454,
602458,779
602468,1225
602469,4487
602470,702
602471,1997
602483,139
602496,286
602502,524
602511,8781
602516,3266
602528,900
602531,191
602533,1312
602569,160
602570,277
602571,778
602573,721
602577,7045
602585,134
602592,23
602594,
602595,1309
602598,3
602600,663
602604,594
602607,2
602616,1
602631,17
602634,81
602652,38
602655,609
602663,1896
602666,174
602669,5081
602672,500
602681,2025
602683,3987
602696,1338
602703,2170
602707,2247
602711,859
602713,4532
602718,1985
602719,1628
602721,2329
602725,227
602729,1211
602734,241
602739,370
602745,16
602767,531
602768,326
602777,2412
602779,1304
602780,383
602781,38
602783,3819
602792,1203
602803,505
602811,2643
602815,162
602816,1497
602818,2837
602820,741
602826,852
602827,2723
602830,1559
602837,4833
602854,6090
602856,7250
602858,38
602862,
602865,2049
602891,63
602895,1899
602898,131
602902,3807
602913,498
602929,129
602943,975
602944,89
602948,3420
602973,1712
602986,25
602991,3859
602994,1231
602997,119
603012,627
603030,159
603034,1506
603035,113
603036,1066
603038,321
603044,938
603049,1678
603055,312
603058,358
603059,2238
603061,114
603064,1595
603108,1592
603111,4835
603112,240
603113,677
603121,34
603123,131
603129,511
603148,173
603155,3129
603163,2148
603164,1001
603165,929
603170,2769
603179,1959
603199,3813
603200,365
603201,53
603210,799
603216,239
603220,213
603222,1038
603224,4915
603230,382
603231,5948
603260,630
603265,151
603270,924
603287,182
603300,5438
603302,2924
603303,1180
603309,2238
603319,612
603325,
603327,3173
603328,554
603341,1068
603357,287
603365,19
603389,3189
603398,567
603406,591
603410,1145
603423,574
603431,893
603437,3304
603440,694
603446,1056
603455,2374
603469,1116
603477,2624
603483,1164
603490,94
603493,482
603498,801
603503,2142
603513,695
603529,5062
603531,1042
603539,5236
603543,30
603559,15
603560,3002
603565,760
603576,1990
603579,478
603580,2659
603585,231
603597,3708
603600,3193
603601,1177
603611,2667
603612,651
603620,2312
603627,268
603639,4173
603648,4679
603651,5168
603661,
603669,42
603684,5
603685,680
603690,1866
603694,2251
603700,4
603726,114
603730,225
603731,1530
603733,3568
603739,252
603740,426
603746,100
603762,412
603763,459
603791,93
603803,704
603818,334
603819,3060
603827,162
603832,2162
603834,341
603848,3201
603850,
603859,1061
603861,
603873,309
603908,
603910,244
603912,548
603913,1593
603918,1239
603921,797
603931,2040
603961,468
603972,3314
603979,439
604027,9
604050,869
604055,1406
604057,3900
604061,116
604064,
604072,1072
604079,1
604087,1431
604095,118
604096,487
604106,259
604110,1150
604116,330
604142,340
604147,451
604151,399
604153,178
604154,196
604156,1341
604161,36
604164,3381
604172,2728
604174,3333
604184,2357
604187,975
604196,495
604200,11421
604204,647
604213,511
604228,588
604234,127
604238,757
604258,740
604267,243
604270,1790
604281,2071
604292,7884
604293,1985
604296,17
604315,2848
604317,1164
604326,7
604336,432
604337,752
604338,2823
604356,976
604358,1456
604378,1157
604379,1511
604392,
604393,2484
604398,104
604416,1406
604423,820
604427,2472
604449,511
604462,624
604478,6070
604490,144
604498,673
604500,725
604502,1309
604504,570
604514,813
604517,4277
604523,46
604534,150
604536,241
604539,673
604543,762
604546,37
604556,237
604559,113
604567,2195
604571,1219
604574,677
604581,176
604583,2060
604588,396
604606,785
604610,12
604614,3413
604627,503
604632,35
604633,1287
604635,1393
604641,28
604643,50
604655,336
604671,445
604685,3359
604692,417
604694,256
604698,6915
604700,3696
604704,328
604709,505
604721,691
604723,667
604725,1610
604731,476
604741,1401
604752,174
604755,1374
604766,5046
604789,1132
604799,2309
604817,111
604825,
604828,469
604854,927
604875,42
604879,4914
604889,125
604901,586
604905,987
604906,3519
604907,428
604912,87
604916,734
604917,1270
604918,477
604919,676
604921,2533
604923,23
604930,
604932,287
604939,436
604942,1798
604945,990
604946,407
604950,2481
604951,66
604952,84
604962,3849
604966,5115
604969,480
604980,302
604982,350
604990,2384
604991,1120
604997,578
605005,195
605009,672
605012,2210
605027,982
605048,5071
605068,1854
605069,
605070,2022
605072,947
605089,407
605091,1546
605102,405
605105,1445
605111,2544
605118,2026
605125,709
605129,
605131,15
605144,2615
605145,24
605156,1388
605176,6
605180,
605186,50
605195,3076
605207,1166
605225,395
605228,1048
605243,1332
605245,314
605246,305
605255,410
605264,1258
605265,2570
605266,5925
605269,507
605292,
605294,2561
605301,
605306,293
605309,57
605312,
605313,198
605325,92
605327,360
605361,1775
605367,7246
605370,540
605372,
605375,
605383,19
605390,958
605394,1730
605409,6066
605438,823
605445,613
605459,2316
605468,266
605475,6323
605476,735
605480,625
605488,929
605493,2359
605505,129
605521,393
605522,839
605538,3599
605540,5714
605541,128
605545,669
605556,
605561,510
605571,14808
605587,445
605589,3435
605594,62
605595,464
605596,944
605597,130
605598,5099
605621,2778
605652,343
605666,1717
605672,385
605676,9
605679,
605682,3814
605688,3356
605691,29
605692,252
605693,509
605695,819
605702,261
605703,
605733,599
605756,2615
605759,4591
605770,
605771,5319
605781,1051
605828,396
605832,167
605836,2358
605840,953
605854,191
605859,369
605861,133
605868,6141
605876,3449
605882,6
605885,352
605886,3629
605890,75
605901,737
605905,238
605908,218
605916,2713
605920,661
605921,17
605930,172
605939,39
605940,108
605941,2233
605954,1375
605956,4
605974,5456
605977,477
605988,5902
605993,3251
605996,189
606002,3028
606004,15
606006,892
606027,1490
606028,962
606036,199
606047,2312
606052,76
606062,2612
606063,43
606064,1616
606069,345
606079,2464
606082,839
606089,10
606097,618
606101,617
606104,7709
606105,170
606127,1240
606134,1408
606143,406
606167,3204
606170,
606175,248
606179,551
606182,2603
606190,1
606194,2663
606206,2358
606229,338
606233,163
606239,800
606245,535
606257,6172
606274,30
606282,897
606296,658
606304,2485
606313,13023
606319,612
606322,1399
606333,26
606335,1
606344,1246
606345,2893
606350,181
606355,1035
606373,2260
606377,88
606386,2637
606388,70
606389,3001
606391,2332
606407,
606409,
606410,283
606412,
606414,622
606418,68
606420,1075
606422,576
606425,1367
606428,2349
606435,248
606436,488
606442,773
606444,6723
606450,642
606458,232
606459,469
606463,614
606465,218
606471,381
606477,40
606492,130
606496,795
606501,9
606513,219
606517,231
606529,132
606531,7
606535,
606546,382
606562,
606570,701
606572,1404
606574,66
606586,30
606593,692
606602,47
606606,67
606612,29
606627,
606634,325
606651,156
606665,2614
606685,926
606690,1125
606697,799
606707,
606711,2393
606712,2040
606713,1038
606724,3089
606736,118
606743,486
606757,
606762,125
606788,1403
606797,20
606802,382
606805,1501
606815,643
606817,
606827,36
606828,76
606835,7618
606837,332
606856,186
606858,758
606861,861
606864,1001
606869,590
606870,2419
606884,1461
606895,146
606903,2930
606904,1383
606905,23
606908,1299
606911,638
606914,37
606918,1775
606930,2019
606935,70
606939,3354
606966,1585
606967,389
606972,3
606976,1333
606977,3180
606990,1535
606998,177
607011,333
607018,280
607047,3249
607052,5186
607060,418
607061,1228
607062,571
607063,30
607068,18
607073,1345
607080,6
607085,1227
607094,529
607097,1099
607108,224
607110,140
607118,2273
607130,3020
607134,716
607135,523
607143,4179
607151,952
607163,303
607176,324
607178,2001
607196,349
607200,118
607220,439
607231,86
607235,884
607243,8859
607247,6360
607256,1324
607286,134
607293,673
607300,196
607303,4444
607309,277
607316,
607337,316
607342,1754
607382,2
607387,493
607398,1602
607407,1270
607411,314
607413,551
607427,466
607429,1214
607442,104
607443,367
607453,4260
607462,
607473,1449
607483,1781
607485,246
607487,9
607493,518
607498,2360
607501,5844
607507,979
607510,111
607514,246
607515,135
607517,130
607525,990
607529,329
607530,433
607533,343
607536,720
607538,4546
607547,446
607548,840
607555,1897
607570,294
607572,735
607577,384
607586,866
607600,2901
607603,665
607607,8
607609,311
607622,242
607636,3335
607638,1447
607642,169
607650,2256
607668,1516
607670,402
607678,143
607679,5278
607696,273
607699,265
607700,2185
607702,
607705,67
607725,263
607733,449
607735,2452
607754,1049
607762,
607767,688
607778,528
607794,4019
607797,582
607798,638
607800,776
607804,352
607808,52
607812,3823
607814,554
607827,323
607835,3033
607848,417
607849,256
607854,858
607866,1767
607887,302
607889,631
607892,1122
607896,2630
607899,3464
607900,19673
607909,253
607912,797
607914,2955
607923,1087
607927,1331
607928,146
607937,3102
607938,3251
607939,397
607947,2815
607953,280
607957,403
607966,485
607975,493
607979,4899
608000,1376
608008,3787
608024,1345
608041,916
608043,4739
608047,455
608062,272
608068,223
608104,779
608109,536
608110,199
608111,2002
608115,611
608130,3630
608134,878
608144,2142
608152,1744
608164,1200
608169,1841
608170,34
608173,223
608178,
608195,1238
608196,831
608198,289
608206,514
608211,
608217,1052
608221,164
608231,2337
608238,1923
608243,1749
608248,602
608263,1084
608264,838
608267,425
608280,708
608284,593
608292,1077
608306,84
608318,114
608322,1774
608348,1
608349,5849
608356,3426
608407,1453
608417,678
608419,1030
608421,7618
608422,3569
608423,336
608440,187
608448,2230
608449,943
608453,82
608459,817
608464,1171
608472,1464
608477,3087
608487,
608488,3101
608497,110
608504,3665
608535,22
608536,547
608564,104
608571,248
608577,404
608578,843
608591,902
608596,322
608623,546
608628,1
608630,241
608638,335
608643,1182
608647,369
608649,2
608669,331
608672,512
608681,
608693,325
608698,1612
608714,6
608719,154
608724,1095
608727,571
608733,1688
608735,711
608737,1972
608738,715
608744,2795
608745,1950
608746,
608747,3265
608750,23
608753,2760
608766,422
608772,705
608775,2571
608815,3220
608821,105
608827,2278
608842,1673
608851,1548
608853,2165
608864,607
608866,
608884,680
608891,2634
608904,2049
608907,478
608909,2010
608913,3464
608923,751
608939,273
608942,188
608943,203
608961,53
608966,3895
608967,161
608978,7463
608983,2369
608997,14
609010,226
609019,836
609025,1661
609031,2290
609044,253
609045,578
609046,925
609047,904
609089,223
609097,3873
609142,6016
609163,114
609171,1074
609184,1067
609190,
609192,1210
609193,89
609194,1365
609203,1063
609220,12709
609221,1790
609229,17482
609230,396
609235,929
609240,3790
609241,7
609242,616
609244,585
609245,1958
609257,428
609265,2081
609277,7683
609297,1158
609307,1320
609326,565
609330,1248
609347,704
609354,877
609365,5
609367,22
609381,99
609383,1619
609396,1195
609399,
609403,1954
609416,4407
609422,357
609426,248
609427,318
609435,577
609439,5829
609450,530
609456,2194
609460,390
609480,47
609488,157
609489,369
609510,105
609513,106
609515,926
609527,2135
609535,90
609537,9565
609538,711
609556,1240
609557,638
609558,424
609570,326
609573,1647
609583,932
609593,523
609596,4281
609602,2233
609605,1326
609645,3368
609655,62
609679,625
609681,62
609682,1360
609704,669
609708,32
609743,3707
609748,554
609754,490
609761,1938
609764,106
609777,3468
609797,172
609804,177
609811,2210
609812,158
609815,359
609817,366
609823,249
609831,1052
609837,238
609850,210
609852,8763
609860,293
609864,145
609868,767
609871,167
609873,77
609882,6446
609887,150
609891,6644
609900,762
609908,3908
609912,1096
609927,976
609932,1788
609946,141
609969,2293
609979,25
609985,1835
610012,301
610016,45
610019,4207
610025,2031
610032,2333
610033,1146
610057,787
610059,363
610094,3867
610097,3726
610099,5125
610106,73
610127,119
610143,140
610158,
610170,569
610172,3143
610188,1321
610197,974
610220,1947
610225,186
610228,526
610234,6184
610244,
610257,2291
610258,1906
610260,660
610261,7
610266,1366
610267,13
610272,2286
610273,1627
610275,4358
610278,2630
610279,1897
610285,1423
610287,2309
610292,1592
610302,473
610312,5839
610324,3224
610326,1033
610336,1
610340,105
610347,1102
610362,667
610373,1297
610380,186
610385,1964
610391,2155
610392,10
610393,34
610398,1325
610400,798
610402,210
610405,1411
610416,1507
610423,297
610428,340
610453,6634
610455,2594
610461,102
610469,951
610470,1201
610494,85
610503,1271
610515,1150
610517,497
610530,44
610537,358
610545,1438
610549,1322
610553,287
610557,476
610569,
610573,82
610575,4979
610577,2599
610595,1165
610597,593
610603,538
610606,65
610609,7
610622,178
610637,1532
610643,3264
610650,393
610672,1887
610681,430
610684,3088
610687,4387
610695,796
610700,26
610701,232
610718,18
610725,81
610731,84
610738,157
610739,332
610740,5
610745,826
610746,3225
610749,1105
610750,709
610751,10
610759,606
610763,221
610771,1562
610774,36
610775,3198
610776,106
610778,
610780,116
610783,4
610802,613
610804,162
610814,72
610817,54
610828,1411
610830,252
610831,186
610834,114
610838,6
610855,1802
610870,337
610873,1614
610881,2120
610888,557
610904,8284
610906,388
610913,75
610917,204
610927,697
610931,3632
610932,98
610933,1124
610967,317
610979,409
610992,2405
611004,49
611012,799
611013,220
611017,823
611023,134
611024,1886
611033,2407
611039,3055
611048,44
611049,845
611051,135
611058,142
611060,637
611062,1548
611096,54
611126,
611138,4
611159,524
611162,2401
611173,312
611176,681
611177,349
611182,
611185,1362
611195,440
611202,2501
611206,398
611213,2
611215,504
611218,1320
611226,4165
611228,419
611233,340
611235,302
611241,1173
611244,263
611245,538
611255,11818
611259,1247
611260,1341
611268,2980
611271,1237
611275,244
611284,3055
611309,659
611315,1832
611329,1844
611331,10
611344,2111
611345,15
611348,991
611350,3311
611356,75
611377,882
611383,544
611396,3130
611402,
611405,2936
611407,2711
611408,818
611417,20391
611418,708
611427,
611464,1098
611475,292
611478,1073
611489,1211
611493,205
611496,2020
611502,3138
611517,1256
611520,
611531,3827
611534,53
611542,4065
611561,474
611564,
611580,526
611586,170
611588,374
611593,2089
611595,2798
611603,2206
611612,578
611629,172
611635,1807
611639,578
611688,1776
611690,347
611714,224
611735,386
611763,1472
611790,
611798,362
611800,2004
611813,5204
611821,1241
611845,1076
611852,1
611855,288
611865,
611879,608
611905,34
611910,1042
611961,2181
611962,689
611967,1041
611971,1183
611974,387
611979,7
611982,310
611983,305
611999,1290
612000,1419
612002,
612023,1274
612026,78
612039,428
612048,1148
612050,79
612082,798
612089,180
612113,4
612119,1276
612120,352
612127,801
612135,
612136,3459
612177,2209
612179,452
612183,7699
612187,4998
612191,1367
612199,388
612210,540
612212,138
612217,209
612230,
612235,679
612247,2532
612248,3232
612252,491
612255,610
612283,511
612287,210
612319,150
612326,1919
612327,6223
612337,121
612355,669
612361,931
612363,15
612370,
612381,576
612385,7
612396,21
612397,669
612429,278
612439,
612443,694
612449,4098
612473,42
612484,1607
612488,1386
612517,31
612528,2191
612530,1784
612535,2069
612538,3578
612539,1357
612540,1690
612542,2192
612543,1835
612545,2567
612547,1876
612549,2270
612563,211
612565,636
612566,1042
612568,217
612598,264
612600,155
612607,1464
612615,25
612620,25
612621,
612625,194
612638,1893
612644,1390
612656,539
612658,618
612661,665
612669,1006
612673,433
612684,875
612690,350
612717,1567
612721,984
612740,1790
612743,27
612750,1686
612756,2087
612757,766
612797,509
612798,3025
612814,2198
612822,356
612841,112
612842,3126
612860,745
612862,1728
612870,615
612880,1151
612882,503
612891,2417
612903,550
612919,6244
612929,644
612935,146
612979,8
612982,1914
612986,828
613013,808
613015,1473
613027,599
613038,76
613039,149
613047,122
613051,32
613059,1746
613063,176
613091,228
613093,347
613102,919
613105,118
613107,2857
613116,82
613122,4460
613131,1045
613133,4411
613135,285
613146,25
613152,451
613158,652
613160,213
613161,17
613162,163
613164,163
613165,5540
613170,555
613171,760
613173,1022
613175,637
613177,3737
613191,178
613196,263
613199,818
613200,722
613203,666
613205,240
613208,734
613213,3930
613226,398
613227,1
613235,1000
613237,3464
613255,1903
613280,2
613281,612
613293,541
613298,8
613299,270
613300,802
613310,366
613313,928
613330,5509
613355,331
613370,2694
613387,98
613407,45
613416,299
613417,155
613418,684
613426,986
613441,141
613447,376
613459,1468
613461,2567
613464,1935
613466,2454
613501,3307
613512,5
613574,
613586,
613593,1144
613611,148
613616,1387
613630,7536
613634,3671
613639,90
613644,218
613646,775
613667,3106
613675,99
613676,2617
613677,1785
613683,328
613691,2162
613703,1574
613717,246
613718,249
613720,653
613722,234
613728,1455
613735,628
613738,920
613743,530
613775,35
613790,457
613791,361
613806,4149
613832,224
613834,1519
613842,177
613856,358
613864,3
613865,3973
613874,253
613876,425
613881,2535
613899,10429
613900,2171
613909,804
613910,98
613928,2389
613932,9
613946,408
613952,2437
613953,1947
613954,2735
613966,2159
613972,128
613981,199
613988,1371
613993,60
614013,324
614025,218
614039,547
614059,2964
614064,386
614068,429
614072,922
614074,3924
614083,357
614117,578
614129,320
614130,393
614142,77
614148,114
614159,262
614162,511
614163,4393
614172,566
614176,1178
614181,3788
614204,241
614212,197
614217,1149
614224,175
614233,90
614234,1569
614241,405
614245,4470
614249,9
614263,
614265,
614300,3778
614345,215
614357,205
614381,837
614398,322
614403,71
614406,618
614419,1388
614424,595
614458,
614471,1149
614477,
614495,610
614546,1760
614556,1160
614571,605
614582,286
614583,570
614599,369
614601,257
614629,1119
614633,451
614649,67
614650,633
614668,390
614683,182
614693,2873
614728,318
614730,871
614732,153
614733,934
614734,
614737,230
614738,602
614741,8430
614742,
614744,243
614745,107
614754,2555
614761,1151
614764,3670
614791,288
614798,421
614801,1706
614804,2290
614808,305
614812,
614813,205
614844,3274
614871,
614887,3394
614892,1309
614893,1628
614907,106
614909,734
614912,32
614930,682
614949,1110
614952,497
614973,307
614984,2463
614994,
615001,628
615025,399
615028,298
615031,987
615075,1881
615078,679
615085,81
615090,160
615103,185
615112,108
615127,1933
615148,91
615165,454
615173,125
615183,847
615184,606
615218,9
615225,7262
615229,7200
615241,2891
615242,1541
615246,168
615249,777
615259,666
615263,64
615266,4450
615283,1855
615299,5982
615300,201
615301,7180
615302,5028
615306,4876
615319,64
615321,72
615327,536
615328,2001
615340,1541
615342,1953
615356,2693
615377,725
615404,
615407,36
615425,375
615426,2621
615429,3083
615437,3729
615438,323
615439,2374
615443,325
616166,10
616334,688
616338,86
616342,515
616354,50
616377,474
616383,5343
616386,11244
616407,2658
616414,12
616439,2561
616453,598
616457,304
616464,56
616511,1268
616512,1094
616517,4126
616526,394
616536,233
616542,682
616595,1738
616613,764
616629,1390
616646,2963
616658,3917
616660,2523
616670,2962
616672,2874
616684,93
616688,2949
616700,1198
616706,1421
616708,506
616727,
616728,59
616735,582
616739,
616742,817
616789,3634
616794,3744
616831,2062
616851,3773
616862,309
616866,291
616870,9422
616909,1046
616912,2421
616913,2200
616914,1354
616919,5103
616927,1481
616952,2339
617010,5712
617012,5113
617014,2394
617018,
617053,554
617107,20
617114,531
617116,288
617119,3840
617126,128
617130,1651
617133,98
617134,426
617146,174
617147,172
617150,1885
617186,22
617190,645
617201,1933
617212,105
617225,8706
617238,306
617249,698
617265,296
617287,167
617296,242
617297,629
617309,
617318,5227
617327,585
617331,233
617332,259
617341,
617343,833
617346,60
617348,2212
617350,154
617355,9188
617358,1478
617365,3711
617382,5503
617391,241
617401,57
617406,78
617416,928
617418,683
617436,1514
617437,776
617442,1937
617455,896
617470,352
617472,543
617521,500
617525,591
617530,370
617531,1819
617534,3276
617535,413
617540,157
617543,675
617556,44
617560,202
617564,121
617576,358
617578,584
617580,17481
617611,368
617619,1411
617638,50
617678,3312
617699,2043
617700,569
617714,84
617717,38
617734,2487
617740,3946
617745,331
617751,
617764,332
617771,144
617781,1448
617783,1463
617792,450
617801,
617805,7724
617811,122
617813,495
617824,17
617829,2229
617843,39
617847,97
617850,651
617868,2575
617880,974
617883,274
617886,
617888,2032
617889,81
617897,320
617898,83
617909,537
617922,3056
617925,225
617942,740
617945,17
617950,22
617952,920
617959,319
617962,590
617965,3337
617976,5775
617993,212
617998,5667
618002,298
618004,7604
618005,3631
618015,2637
618033,818
618078,225
618088,1065
618096,1215
618119,4
618124,841
618129,1439
618131,140
618137,99
618145,584
618151,570
618171,637
618176,811
618197,1227
618205,845
618216,2911
618244,876
618252,506
618253,484
618258,1042
618265,21
618279,615
618280,4401
618293,2216
618295,1607
618338,488
618377,440
618390,1322
618397,2546
618399,368
618412,3306
618513,2630
618519,6392
618531,1
618539,75
618571,4077
618579,
618583,1465
618586,10
618589,1137
618590,1222
618606,5769
618619,
618621,297
618631,44
618632,656
618649,1608
618662,2991
618663,2689
618665,2951
618667,918
618670,140
618673,132
618675,448
618679,1143
618682,337
618683,7006
618696,516
618734,1180
618737,1059
618744,4145
618767,598
618777,4778
618784,22
618816,7
618824,2883
618843,11
618845,1422
618846,93
618849,2101
618861,964
618865,486
618869,130
618875,5094
618882,
618887,1342
618893,554
618903,469
618913,
618914,6386
618925,
618937,1211
618940,1772
618942,819
618951,725
618960,240
618963,280
618965,14
618968,164
618981,950
618982,1215
618983,1645
618989,4703
618994,1991
618998,100
619001,1567
619006,540
619013,279
619014,2000
619015,47
619052,51
619054,80
619055,126
619082,1363
619112,276
619118,709
619161,613
619168,503
619196,602
619204,1215
619207,28
619212,564
619284,32
619288,1100
619292,9616
619297,2018
619303,1532
619311,200
619321,4330
619330,266
619341,6798
619359,1401
619363,684
619369,261
619380,2560
619382,297
619403,2160
619410,2498
619447,2844
619461,3723
619471,206
619472,57
619478,119
619481,1529
619483,239
619502,3439
619503,2047
619508,296
619520,47
619851,516
619863,7
619870,2272
619887,13
619907,713
619910,3053
619921,2124
619926,349
619927,24368
619928,14594
619935,928
619939,20
619941,3449
619945,346
619952,682
619964,242
619974,3533
